screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
JolandaLunshof,2021-12-19T18:10:57Z,RT @vanranstmarc: Gegevens uit het VK wijzen niet op een verminderd ziektemakend vermogen van de omicron variant vergeleken met de delta variant  (in tegenstelling tot de eerste getuigenissen uit Zuid-Afrika). https://t.co/4eHPSEQQtw,,vanranstmarc,regiocoördinator neonatale gehoorscreening @nsdsk frequent aan andere kant hulpverlening door zoon met Duchenne: the best time to celebrate is whenever you can’,Twitter for iPhone,nl,1472630546664771586
lbx365,2021-12-19T18:10:56Z,RT @local__celeb: she could have stopped covid https://t.co/1w9wMp5VgG,,local__celeb,(19 years) I draw whenever and like all types of things #BringbackRayman! (local Floridian),Twitter for Android,en,1472630546064936964
CatsaySayous,2021-12-19T18:10:56Z,La dame a le Covid 😅😅😅 https://t.co/ikDBReVEYG,,,artiste,Twitter for iPhone,en,1472630545930719233
Mott_Mason,2021-12-19T18:10:56Z,"RT @SubjectAccesss: 🔴LIVE: A large number of protesters gather outside Parliament Square
End Covid Restrictions Protest - London
Watch now: https://t.co/wlD5gc2Gxv
#LondonProtest #AntiVaxPassport #MedicalFreedom #LIVE #Livestream #London #Freedom #Protest #Police #Vaccine #EndCovidRestrictions https://t.co/la0FasRNqW",,SubjectAccesss,Politically adventurous. Freedom & Direct Democracy.,Twitter Web App,en,1472630545918144522
AdresanSophie,2021-12-19T18:10:56Z,"RT @VictorSinclair3: Le Covid sévit principalement dans les pays riches, parce que malheureusement les populations des pays pauvres ont déjà l'habitude d'être traitées comme de la merde...",,VictorSinclair3,Nous allons vivre libre et personne ne pourra nous en empêcher. Je retweete de l'extrême gauche à l'extrême droite et je vous emmerde.,Twitter for Android,fr,1472630545876201481
imonaxos,2021-12-19T18:10:56Z,"RT @RT_com: Scuffles erupt at Vienna protest against Christmas COVID restrictions

DETAILS: https://t.co/tQTGeWJNUE https://t.co/GGMhiNgCuY",,RT_com,DEUS. ex. machina,Tweetbot for iΟS,en,1472630545779732485
MoranXabier,2021-12-19T18:10:56Z,"@JRodrguezCabel2 @BeatrizGimeno1 @PabloEchenique Todos con el covid a urgencias, claro que sí!!!",JRodrguezCabel2,,,Twitter for Android,es,1472630545440022532
ann_with_no_eee,2021-12-19T18:10:56Z,RT @WilliamAder: All I know is we didn't have COVID variants back when people could smoke at their desks.,,WilliamAder,,Twitter for iPhone,en,1472630545263869958
arkoeii,2021-12-19T18:10:56Z,RT @james79rigby: Red card all day long VAR has covid @LFC https://t.co/LImJdpxGPD,,james79rigby,in a relationship with ข้าวหน้าเนื้อ,Twitter for iPhone,en,1472630545230163968
DunetOlivier,2021-12-19T18:10:56Z,RT @RECONQUETE_Z: « Les 63% des morts de la covid-19 sont des personnes vaccinées. Ce n'est pas moi qui le dit mais le rapport de la DREES. Ils mentent ! » @PhdeVilliers sur @CNEWS.,,RECONQUETE_Z,Chef d'entreprise. Membre de l’association Les amis d’Eric Zemmour🌿 #Reconquête🌿 #RPR La démocratie naît de l’alliance des classes moyennes et populaires🇫🇷,Twitter for iPhone,fr,1472630545112834055
LucianaRaposo6,2021-12-19T18:10:56Z,RT @maolesen: The difference in death rates from COVID between Republicans and Democrats is becoming even more striking. https://t.co/e1gvgwIY4M,,maolesen,,Twitter Web App,en,1472630545045676040
enriquepazos,2021-12-19T18:10:56Z,Negar la evidencia científica es mortal. Aplica al covid y al cambio climático. https://t.co/pZnLWpMUBZ,,,"Físico. Computational and climate physics, divulgación científica, 3D animation, professor at USAC.",Twitter for Android,es,1472630544911511559
footankledude,2021-12-19T18:10:56Z,"@HrhOrchid @PirtleAlan @JRubinBlogger @JenniferJJacobs @Sen_JoeManchin @POTUS @BretBaier Literally stated facts but live in a bubble where the 
 
Afghanistan withdrawal went well 
The Border is closed 
Inflation isn’t real it’s just transitory  
CRT isn’t racist 

And lastly based on Biden’s own words he should resign based on the Covid numbers",HrhOrchid,,"#Raidernation ,Mets, NY Rangers, and Knicks #commonsensemakeslibsandaltrightheadsexplode retweets no endorsement etc",Twitter for iPhone,en,1472630544588488712
robbryson29,2021-12-19T18:10:56Z,"RT @Sjopinion10: #borisjhonson #Covid_19 

Tbf it is getting a bit like this 👇 https://t.co/22fqeTEQsa",,Sjopinion10,,Twitter for iPhone,en,1472630544529825798
BradRMarchand,2021-12-19T18:10:56Z,@RevShark This is a common sense idea that is lost on so many in our state capitals. There are too many who prefer to use the Covid issue like a weapon against the people of America rather for them.,RevShark,,,Twitter Web App,en,1472630544525455364
GoldenDog63,2021-12-19T18:10:56Z,"RT @B52Malmet: It goes without saying, but I am saying it anyway to get it off my chest. The rapid rise in #covid patients causing hospitals  to be understaffed, out of beds is because Fox, Newsmax, OANN, and Republicans chose to make the pandemic about politics instead of public health.",,B52Malmet,"Retired. Husband, father, grandfather. Humanist Christian.  BA Psychology, MIS, Sociology.",Twitter for iPhone,en,1472630544059940865
MRH4free,2021-12-19T18:10:56Z,RT @MichaelPSenger: Jaw-dropping exchange between Spectator Editor Fraser Nelson and Graham Medley—chair of COVID modeling for UK Government’s Scientific Advisory Group for Emergencies (SAGE)—in which Medley admits outcomes not requiring restrictions are systematically omitted from SAGE’s models. https://t.co/05kvEK7gmE https://t.co/KFBgb8AAH3,,MichaelPSenger,Read Rothbard,Twitter for iPhone,en,1472630544026554368
HinderTrump,2021-12-19T18:10:56Z,"RT @atrupar: ""We will continue to do what we've done throughout the pandemic, and that's to inform people ... encourage them to consistently wash their hands"" -- we're nearly 2 years into this pandemic and @govkristinoem still has absolutely no clue how Covid works https://t.co/nObR2A7Jqm",,atrupar,"American #TheRESISTANCE #WeDidIt #IMPEACHED45x2 #VOTEblue #GetVaccinated #PassForThePeopleAct 
#ExpelSeditiousTraitors
#FuckTheNRA #BlackLivesMatter #FBR",Twitter for Android,en,1472630543821021193
Hase_Zwo,2021-12-19T18:10:56Z,RT @sciencefiles: Beste Sendezeit im UK TV: COVID-19-Impfung: “Mehr Kinder werden sterben als einen Nutzen davon haben” https://t.co/4nfOxcfV6f,,sciencefiles,"Wer nach der Wahrheit, die er bekennt, nicht lebt,
ist der gefährlichste Feind der Wahrheit selbst
Julius Rupp (1809-1884) in Königsberg",Twitter for Android,de,1472630543753875457
manua443,2021-12-19T18:10:56Z,"RT @Galatee: Aujourd’hui, une personne a été appelée pour la greffe. Elle ne pourra pas passer par la réanimation et reviendra directement dans le service. Il faut espérer que tout aille bien. C’est ça concrètement la saturation des réanimations. Plus d’accès pour les personnes non Covid.",,Galatee,"Citoyenne du monde, humaniste, progressiste et féministe  Actus, ciné, séries , musique, sports Sujets pour Échanger sérieusement ou pas... :-) welcome",Twitter for Android,fr,1472630543728750596
rick_wiley,2021-12-19T18:10:56Z,DC is so weak!   Omicron and winter surge in covid cases prompt renewed anxieties and precautions among D.C. area residents - The Washington Post https://t.co/yqxQp6cs16,,,"Cubs fan, future Hawaii resident, RNC Political Director Emeritus and operative who loves the trade.",Twitter for iPhone,en,1472630543674138625
graytXjemini,2021-12-19T18:10:56Z,RT @local__celeb: she could have stopped covid https://t.co/1w9wMp5VgG,,local__celeb,o m n i p r e s e n c e,Twitter for iPhone,en,1472630543653220357
lolaswolf,2021-12-19T18:10:56Z,"RT @DougJBalloon: The dilemma of every hostess: After you've procured 200 rapid Covid tests for your holiday party, what will your guests do during those awkward 15 minutes while they wait outside? Here are 13 warm amuse-bouche recipes to get the party started before anyone even come indoors",,DougJBalloon,"she/her
Gen X 👻 🖤❤️
Help our cat with medical treatment
Venmo and Paypal @/lolaswolf",Twitter Web App,en,1472630543514693633
ha_jul,2021-12-19T18:10:56Z,"RT @EChabriere: Actuellement
Une des plus forte flambée de cas + 
2 personnes sur 3 positives sont vaccinée
2 personnes sur 3 DCD du covid sont vaccinées.

Il faut arrêter de jeter la responsabilité sur les 10% de non vacciné

Le pb, c'est le GVT qui a voulu se substituer aux médecins. https://t.co/TAFPzdYjDq https://t.co/nXwhUQrNv6",,EChabriere,"Inflation, droit et vin - ""Never argue with an idiot. They will drag you down to their level and beat you with experience""",Twitter for iPhone,fr,1472630543229636608
Zemmouriste_01,2021-12-19T18:10:56Z,RT @RECONQUETE_Z: « Les 63% des morts de la covid-19 sont des personnes vaccinées. Ce n'est pas moi qui le dit mais le rapport de la DREES. Ils mentent ! » @PhdeVilliers sur @CNEWS.,,RECONQUETE_Z,,Twitter for Android,fr,1472630542298501135
Carolo51,2021-12-19T18:10:56Z,"RT @manuelrico: Hoy hace 641 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerables. 7.291 murieron sin recibir atención médica (5.795 con covid). La @fiscal_es no investiga. Ellos pasan, nosotros #NoOlvidamos ¿Se lo recordamos a diario?",,manuelrico,Cada día más sorprendido,Twitter for Android,es,1472630542088773637
cakra9901,2021-12-19T18:10:56Z,KARANGANYAR - Koptu Alim Subandriyo Koramil 02/Tsm bersama Polsek dan Satpol PP Tasikmadu melaksanakan Patroli yustisi penegakan pendisiplinan Prokes di lokasi hajatan pernikahan warga supaya tetap mematuhi peraturan pemerintah untuk menerapkan Prokes guna mencegah Virus COVID 19 https://t.co/HydDblRYTi,,,Instansi,Twitter for Android,in,1472630542084411393
DickvanA,2021-12-19T18:10:56Z,RT @Aborisound: @jandarwin3 @wierdduk De “vaccins” slopen het immuunsysteem. Elke levensbedreigende ziekte kan daardoor dus makkelijker vat krijgen op het lichaam. Mensen zullen dan dus vaak aan andere ziektes kunnen komen te overlijden dan aan Covid!,,Aborisound,naar een nieuwe baan zoeken op je 58e is geen succes en daarom sinds 2017 ZZP’er geworden. Is trouwens een prima keuze geweest!,Twitter for iPhone,nl,1472630541925113863
Midge_in_Clovis,2021-12-19T18:10:55Z,"RT @ElectionWiz: NEWS: House Republicans have begun mapping aggressive probes of the Biden administration if they win back the majority — including inquiries into COVID origins and accusations the NSA spied on Tucker Carlson, according to plans obtained by Axios.",,ElectionWiz,,Twitter Web App,en,1472630541862125568
BrainardRichard,2021-12-19T18:10:55Z,"RT @laralogan: Considering COVID is treatable &amp; has similar death rates to flu, none of these measures match the clinical picture. They know this better than us so is this meant to incite? Are they that desperate for civil war/chaos to justify a crackdown? Pathetic. https://t.co/GxLu8B3HFE",,laralogan,I am an Independent historian whose interests include the American Revolution and the 18th century in General.,Twitter for Android,en,1472630541463826440
XUM_,2021-12-19T18:10:55Z,"Ce dimanche soir, Valery Gergiev bravait le Covid @BozarBrussels. Un demi-effectif mais deux concerts au lieu d’un, et une musique #feelgood un orchestre du Mariinsky sublime de justesse, de précision et d’une légèreté de bulle de Champagne. #joie! https://t.co/LIbkvZFAql",,,"Head of the Culture dept. @lecho, the Belgian economic newspaper Group #mediafin. Former content manager @belfius bank @MONS2015 @lesoir @BOZARbrussels",Twitter for iPhone,fr,1472630541463789574
las_mujer,2021-12-19T18:10:55Z,"RT @JuliaLunaAzul1: El año pasado el covid se cobró la vida de miles de ancianos, en el tiempo más duro de la pandemia pero los niños no se contagiaban, por qué éste año hay tanto contagio entre los niños cuando hay una gran mayoría de personas mayores vacunadas?
Alguien me lo puede explicar?",,JuliaLunaAzul1,"Luchadora y sensible, así soy yo!",Twitter for Android,es,1472630541195358208
blockofR,2021-12-19T18:10:55Z,RT @esmewang: wow TIL that schizophrenia spectrum disorders are… not good with Covid https://t.co/0OW0G98pPj https://t.co/xillUCPc5U,,esmewang,"Games, machine learning, music, writings, tweets, thankfully not all at once. Nerd. Schizophrenic (actually true) and feeling kinda Sisyphean. he/ him",Twitter Web App,en,1472630541165887490
el_chorrada71,2021-12-19T18:10:55Z,"RT @SrAlvarez5: @esCesarVidal Eso en hospitales,  en residencias de ancianos se pasaba directamente a la morfina como eutanasia. 

https://t.co/xq7Kfh2WNV",,SrAlvarez5,"Sin libertad de pensamiento, la libertad de expresión no sirve de nada.",Twitter for Android,es,1472630541140828161
GladstoneMarian,2021-12-19T18:10:55Z,"RT @_marcearias_: In March of 2020, the writers/members of the @WSWS_Updates/@SEP_US published a program of action to fight the pandemic. In October of 2021, said news/political group made the case for global COVID-19 elimination. Why don't you pass that information along? https://t.co/I1kLP7TQOu https://t.co/48FkdrCpvt",,_marcearias_,💙 Solidarity with NHS.,Twitter for iPhone,en,1472630541123993602
breaking_right,2021-12-19T18:10:55Z,"RT @PhilWMagness: The emails get murky around 10/14/20, because the NIH redacted a bunch of emails that appear to be between Fauci and Collins.

Surrounding context suggests they were discussing how to trash the GBD if it came up at the WH Covid task force meeting on 10/16. https://t.co/k3w3pZRhJd",,PhilWMagness,Moderate left for 30 years... until Brett Kavanaugh happened... TWICE! #WalkAway #MAGA,Twitter Web App,en,1472630540930994189
whrjongo55,2021-12-19T18:10:55Z,"RT @kylegriffin1: Biden's accomplishments this year:

• $1.9 trillion COVID relief deal
• $1 trillion bipartisan infrastructure bill
• 72% of American adults fully vaccinated
• Near-record pace of federal judges appointed and confirmed
• Unemployment rate dropped to 4.2%",,kylegriffin1,"Happy in love 40 years, I love You Roy!!! @Cher,😍Planes lover,White Castles He/Him🏳️‍🌈🌊🍻🍕🥓✈️🌈#resist #BLM Big Pan Am collector #StillWithHer",Twitter Web App,en,1472630540880814081
AnnieWillTweet,2021-12-19T18:10:55Z,"RT @ctvottawa: UPDATE: Ottawa Public Health is reporting 333 more people in the city have tested positive for COVID-19, marking the highest daily case count since mid-April. Two more people are in hospital with active cases.

More details: https://t.co/rVSSX8YpAk #ottnews",,ctvottawa,"Maman, Maaaama!, Mommy? Mom! Mamamamamama! Oh, and scientist. She/Elle
🇨🇦",Twitter for Android,en,1472630540524265473
PodlingJ,2021-12-19T18:10:55Z,RT @nurygglez: ¿Os parecen pocos los 5 min k ha dedicado el presidente @sanchezcastejon a hablar del #Covid_19 ? Pues son 5 min más de lo que le han dedicado él y todo y el gobierno a hablar de los tres #feminicidios y el asesisanto de una bebé en las últimas 48h por #TerrorismoMachista.,,nurygglez,"Humberto Eco tenía razón.
Parezco un gamusino.
Aquí no se respeta a puteros ni compra bebés",Twitter for Android,es,1472630540390080512
NPazderski,2021-12-19T18:10:55Z,"RT @WaterMusic3: @terryreed48 Just heard an epidemiologist say the younger they are, the more resilient they tend to be re. Covid.  My 8 year old granddaughter had it two months ago and her symptoms were essentially those associated with a cold. Blessings for your beautiful granddaughter.",,WaterMusic3,"Sherlockian, Anglophile, cat lover. Dedicated member CumberCollective",Twitter for Android,en,1472630540134141957
